CUSTOMER_KEY,End Datetime,General Supply KWH,Off Peak KWH
8145997,13/02/2013 17:59,0.302,0
8145997,13/02/2013 18:29,0.51,0
8145997,13/02/2013 18:59,0.484,0
8145997,13/02/2013 19:29,0.585,0
8145997,13/02/2013 19:59,0.448,0
8145997,13/02/2013 20:29,0.428,0
8145997,13/02/2013 20:59,0.363,0
8145997,13/02/2013 21:29,0.37,0
8145997,13/02/2013 21:59,0.392,0
8145997,13/02/2013 22:29,0.33,0.983
8145997,13/02/2013 22:59,0.293,2.463
8145997,13/02/2013 23:29,0.316,0.077
8145997,13/02/2013 23:59,0.406,0
8145997,14/02/2013 00:29,0.402,1.013
8145997,14/02/2013 00:59,0.301,0.004
8145997,14/02/2013 01:29,0.307,0
8145997,14/02/2013 01:59,0.207,0
8145997,14/02/2013 02:29,0.156,0
8145997,14/02/2013 02:59,0.123,0
8145997,14/02/2013 03:29,0.159,0
8145997,14/02/2013 03:59,0.154,0
8145997,14/02/2013 04:29,0.221,0
8145997,14/02/2013 04:59,0.203,0.836
8145997,14/02/2013 05:29,0.174,0.911
8145997,14/02/2013 05:59,0.231,0
8145997,14/02/2013 06:29,0.187,0
8145997,14/02/2013 06:59,0.202,0
8145997,14/02/2013 07:29,0.174,0
8145997,14/02/2013 07:59,0.186,0
8145997,14/02/2013 08:29,0.118,0
8145997,14/02/2013 08:59,0.194,0
8145997,14/02/2013 09:29,0.126,0
8145997,14/02/2013 09:59,0.233,0
8145997,14/02/2013 10:29,0.207,0
8145997,14/02/2013 10:59,1.056,0
8145997,14/02/2013 11:29,0.731,0
8145997,14/02/2013 11:59,0.28,0
8145997,14/02/2013 12:29,0.321,0
8145997,14/02/2013 12:59,0.373,0
8145997,14/02/2013 13:29,0.387,0
8145997,14/02/2013 13:59,0.408,0
8145997,14/02/2013 14:29,0.392,0
8145997,14/02/2013 14:59,0.344,0
8145997,14/02/2013 15:29,0.307,0
8145997,14/02/2013 15:59,0.373,0
8145997,14/02/2013 16:29,0.344,0
8145997,14/02/2013 16:59,0.309,0
8145997,14/02/2013 17:29,0.409,0
8145997,14/02/2013 17:59,0.371,0
8145997,14/02/2013 18:29,0.661,0
8145997,14/02/2013 18:59,0.479,0
8145997,14/02/2013 19:29,0.574,0
8145997,14/02/2013 19:59,0.463,0
8145997,14/02/2013 20:29,0.413,0
8145997,14/02/2013 20:59,0.423,0
8145997,14/02/2013 21:29,0.388,0
8145997,14/02/2013 21:59,0.372,0
8145997,14/02/2013 22:29,0.396,0
8145997,14/02/2013 22:59,0.463,1.407
8145997,14/02/2013 23:29,0.437,1.786
8145997,14/02/2013 23:59,0.427,0
8145997,15/02/2013 00:29,0.408,0
8145997,15/02/2013 00:59,0.326,0.93
8145997,15/02/2013 01:29,0.394,0.041
8145997,15/02/2013 01:59,0.301,0
8145997,15/02/2013 02:29,0.161,0
8145997,15/02/2013 02:59,0.172,0
8145997,15/02/2013 03:29,0.13,0
8145997,15/02/2013 03:59,0.205,0
8145997,15/02/2013 04:29,0.129,0
8145997,15/02/2013 04:59,0.365,0
8145997,15/02/2013 05:29,0.218,0.893
8145997,15/02/2013 05:59,0.192,0
8145997,15/02/2013 06:29,0.129,0
8145997,15/02/2013 06:59,0.14,0
8145997,15/02/2013 07:29,0.202,0
8145997,15/02/2013 07:59,0.597,0
8145997,15/02/2013 08:29,0.331,0
8145997,15/02/2013 08:59,0.434,0
8145997,15/02/2013 09:29,0.329,0
8145997,15/02/2013 09:59,0.362,0
8145997,15/02/2013 10:29,0.484,0
8145997,15/02/2013 10:59,0.274,0
8145997,15/02/2013 11:29,0.347,0
8145997,15/02/2013 11:59,1.528,0
8145997,15/02/2013 12:29,0.747,0
8145997,15/02/2013 12:59,0.376,0
8145997,15/02/2013 13:29,0.396,0
8145997,15/02/2013 13:59,0.403,0
8145997,15/02/2013 14:29,0.399,0
8145997,15/02/2013 14:59,0.368,0
8145997,15/02/2013 15:29,0.316,0
8145997,15/02/2013 15:59,0.47,0
8145997,15/02/2013 16:29,0.493,0
8145997,15/02/2013 16:59,0.336,0
8145997,15/02/2013 17:29,0.382,0
8145997,15/02/2013 17:59,0.418,0
8145997,15/02/2013 18:29,0.486,0
8145997,15/02/2013 18:59,0.441,0
8145997,15/02/2013 19:29,0.706,0
8145997,15/02/2013 19:59,0.432,0
8145997,15/02/2013 20:29,0.421,0
8145997,15/02/2013 20:59,0.404,0
8145997,15/02/2013 21:29,0.354,0
8145997,15/02/2013 21:59,0.344,0
8145997,15/02/2013 22:29,0.344,1.225
8145997,15/02/2013 22:59,0.274,2.471
8145997,15/02/2013 23:29,0.327,2.076
8145997,15/02/2013 23:59,0.188,0
8145997,16/02/2013 00:29,0.145,0.724
8145997,16/02/2013 00:59,0.176,0.343
8145997,16/02/2013 01:29,0.124,0
8145997,16/02/2013 01:59,0.169,0
8145997,16/02/2013 02:29,0.129,0
8145997,16/02/2013 02:59,0.157,0
8145997,16/02/2013 03:29,0.134,0
8145997,16/02/2013 03:59,0.135,0
8145997,16/02/2013 04:29,0.162,0
8145997,16/02/2013 04:59,0.141,0
8145997,16/02/2013 05:29,0.159,0
8145997,16/02/2013 05:59,0.133,0.857
8145997,16/02/2013 06:29,0.322,0
8145997,16/02/2013 06:59,0.254,0
8145997,16/02/2013 07:29,0.24,0
8145997,16/02/2013 07:59,0.464,0
8145997,16/02/2013 08:29,0.183,0
8145997,16/02/2013 08:59,0.248,0
8145997,16/02/2013 09:29,0.203,0.798
8145997,16/02/2013 09:59,0.142,0
8145997,16/02/2013 10:29,0.384,0
8145997,16/02/2013 10:59,0.491,0
8145997,16/02/2013 11:29,0.268,0
8145997,16/02/2013 11:59,0.34,0
8145997,16/02/2013 12:29,0.339,0.747
8145997,16/02/2013 12:59,0.4,0
8145997,16/02/2013 13:29,0.355,0
8145997,16/02/2013 13:59,0.385,0
8145997,16/02/2013 14:29,0.304,0
8145997,16/02/2013 14:59,0.316,0
8145997,16/02/2013 15:29,0.441,0
8145997,16/02/2013 15:59,0.4,0
8145997,16/02/2013 16:29,0.389,0
8145997,16/02/2013 16:59,0.305,0
8145997,16/02/2013 17:29,0.442,0
8145997,16/02/2013 17:59,0.442,0
8145997,16/02/2013 18:29,0.467,0
8145997,16/02/2013 18:59,0.376,0
8145997,16/02/2013 19:29,0.437,0
8145997,16/02/2013 19:59,0.394,0
8145997,16/02/2013 20:29,0.614,0
8145997,16/02/2013 20:59,0.432,0
8145997,16/02/2013 21:29,0.489,0
8145997,16/02/2013 21:59,0.392,0
8145997,16/02/2013 22:29,0.413,1.561
8145997,16/02/2013 22:59,0.419,1.032
8145997,16/02/2013 23:29,0.33,0
8145997,16/02/2013 23:59,0.363,0
8145997,17/02/2013 00:29,0.486,0
8145997,17/02/2013 00:59,0.35,0
8145997,17/02/2013 01:29,0.37,0.862
8145997,17/02/2013 01:59,0.353,0
8145997,17/02/2013 02:29,0.324,0
8145997,17/02/2013 02:59,0.23,0
8145997,17/02/2013 03:29,0.13,0
8145997,17/02/2013 03:59,0.171,0
8145997,17/02/2013 04:29,0.143,0
8145997,17/02/2013 04:59,0.12,0
8145997,17/02/2013 05:29,0.159,0
8145997,17/02/2013 05:59,0.164,0
8145997,17/02/2013 06:29,0.14,0
8145997,17/02/2013 06:59,0.25,0.442
8145997,17/02/2013 07:29,0.226,0.359
8145997,17/02/2013 07:59,0.335,0
8145997,17/02/2013 08:29,0.204,0.858
8145997,17/02/2013 08:59,0.248,0
8145997,17/02/2013 09:29,0.314,0
8145997,17/02/2013 09:59,0.186,0
8145997,17/02/2013 10:29,0.131,0
8145997,17/02/2013 10:59,0.189,0
8145997,17/02/2013 11:29,0.493,0.728
8145997,17/02/2013 11:59,0.644,0
8145997,17/02/2013 12:29,0.49,0
8145997,17/02/2013 12:59,0.428,0
8145997,17/02/2013 13:29,0.475,0
8145997,17/02/2013 13:59,0.802,0
8145997,17/02/2013 14:29,0.468,0.446
8145997,17/02/2013 14:59,0.35,0.294
8145997,17/02/2013 15:29,0.407,0
8145997,17/02/2013 15:59,0.455,0
8145997,17/02/2013 16:29,0.472,0
8145997,17/02/2013 16:59,0.385,0
8145997,17/02/2013 17:29,0.38,0
8145997,17/02/2013 17:59,0.675,0
8145997,17/02/2013 18:29,0.449,0
8145997,17/02/2013 18:59,0.335,0
8145997,17/02/2013 19:29,0.82,0
8145997,17/02/2013 19:59,0.818,0
8145997,17/02/2013 20:29,0.752,0
8145997,17/02/2013 20:59,0.319,0
8145997,17/02/2013 21:29,0.378,0
8145997,17/02/2013 21:59,0.428,0
8145997,17/02/2013 22:29,0.338,0
8145997,17/02/2013 22:59,0.341,0.404
8145997,17/02/2013 23:29,0.362,2.421
8145997,17/02/2013 23:59,0.323,0.138
8145997,18/02/2013 00:29,0.293,0
8145997,18/02/2013 00:59,0.363,0
8145997,18/02/2013 01:29,0.302,0
8145997,18/02/2013 01:59,0.332,0.846
8145997,18/02/2013 02:29,0.145,0
8145997,18/02/2013 02:59,0.128,0
8145997,18/02/2013 03:29,0.169,0
8145997,18/02/2013 03:59,0.123,0
8145997,18/02/2013 04:29,1.005,0
8145997,18/02/2013 04:59,0.558,0
8145997,18/02/2013 05:29,0.52,0.913
8145997,18/02/2013 05:59,0.194,0
8145997,18/02/2013 06:29,0.142,0
8145997,18/02/2013 06:59,0.188,0
8145997,18/02/2013 07:29,0.127,0
8145997,18/02/2013 07:59,0.157,0
8145997,18/02/2013 08:29,0.237,0
8145997,18/02/2013 08:59,0.128,0
8145997,18/02/2013 09:29,0.166,0
8145997,18/02/2013 09:59,0.23,0
8145997,18/02/2013 10:29,0.373,0
8145997,18/02/2013 10:59,0.36,0
8145997,18/02/2013 11:29,0.322,0
8145997,18/02/2013 11:59,0.741,0
8145997,18/02/2013 12:29,0.26,0
8145997,18/02/2013 12:59,0.295,0
8145997,18/02/2013 13:29,0.478,0
8145997,18/02/2013 13:59,0.338,0
8145997,18/02/2013 14:29,0.652,0
8145997,18/02/2013 14:59,0.369,0
8145997,18/02/2013 15:29,0.314,0
8145997,18/02/2013 15:59,0.488,0
8145997,18/02/2013 16:29,0.496,0
8145997,18/02/2013 16:59,0.477,0
8145997,18/02/2013 17:29,0.36,0
8145997,18/02/2013 17:59,0.391,0
8145997,18/02/2013 18:29,0.306,0
8145997,18/02/2013 18:59,0.343,0
8145997,18/02/2013 19:29,0.409,0
8145997,18/02/2013 19:59,0.587,0
8145997,18/02/2013 20:29,0.571,0
8145997,18/02/2013 20:59,0.492,0
8145997,18/02/2013 21:29,0.601,0
8145997,18/02/2013 21:59,0.435,0
8145997,18/02/2013 22:29,0.355,0.353
8145997,18/02/2013 22:59,0.347,2.446
8145997,18/02/2013 23:29,0.418,1.622
8145997,18/02/2013 23:59,0.366,0
8145997,19/02/2013 00:29,0.292,0
8145997,19/02/2013 00:59,0.21,1.008
8145997,19/02/2013 01:29,0.219,0
8145997,19/02/2013 01:59,0.173,0
8145997,19/02/2013 02:29,0.16,0
8145997,19/02/2013 02:59,0.191,0
8145997,19/02/2013 03:29,0.137,0
8145997,19/02/2013 03:59,0.176,0
8145997,19/02/2013 04:29,0.288,0
8145997,19/02/2013 04:59,0.272,0
8145997,19/02/2013 05:29,0.24,0.86
8145997,19/02/2013 05:59,0.2,0
8145997,19/02/2013 06:29,0.149,0
8145997,19/02/2013 06:59,0.16,0
8145997,19/02/2013 07:29,0.161,0
8145997,19/02/2013 07:59,0.144,0
8145997,19/02/2013 08:29,0.297,0
8145997,19/02/2013 08:59,0.203,0
8145997,19/02/2013 09:29,0.255,0
8145997,19/02/2013 09:59,0.317,0
8145997,19/02/2013 10:29,0.822,0
8145997,19/02/2013 10:59,0.895,0
8145997,19/02/2013 11:29,0.797,0
8145997,19/02/2013 11:59,0.599,0
8145997,19/02/2013 12:29,0.703,0
8145997,19/02/2013 12:59,0.842,0
8145997,19/02/2013 13:29,0.56,0
8145997,19/02/2013 13:59,0.474,0
8145997,19/02/2013 14:29,0.443,0
8145997,19/02/2013 14:59,0.423,0
8145997,19/02/2013 15:29,0.363,0
8145997,19/02/2013 15:59,0.336,0
8145997,19/02/2013 16:29,0.439,0
8145997,19/02/2013 16:59,0.394,0
8145997,19/02/2013 17:29,0.414,0
8145997,19/02/2013 17:59,1.163,0
8145997,19/02/2013 18:29,0.475,0
8145997,19/02/2013 18:59,0.583,0
8145997,19/02/2013 19:29,0.452,0
8145997,19/02/2013 19:59,0.477,0
8145997,19/02/2013 20:29,0.466,0
8145997,19/02/2013 20:59,0.44,0
8145997,19/02/2013 21:29,0.434,0
8145997,19/02/2013 21:59,0.355,0
8145997,19/02/2013 22:29,0.332,0
8145997,19/02/2013 22:59,0.33,1.882
8145997,19/02/2013 23:29,0.387,2.413
8145997,19/02/2013 23:59,0.339,0.706
8145997,20/02/2013 00:29,0.315,0
8145997,20/02/2013 00:59,0.272,1.027
8145997,20/02/2013 01:29,0.159,0
8145997,20/02/2013 01:59,0.211,0
8145997,20/02/2013 02:29,0.139,0
8145997,20/02/2013 02:59,0.15,0
8145997,20/02/2013 03:29,0.128,0
8145997,20/02/2013 03:59,0.219,0
8145997,20/02/2013 04:29,0.115,0
8145997,20/02/2013 04:59,0.318,0.856
8145997,20/02/2013 05:29,0.164,0
8145997,20/02/2013 05:59,0.226,0
8145997,20/02/2013 06:29,0.149,0
8145997,20/02/2013 06:59,0.121,0
8145997,20/02/2013 07:29,0.156,0
8145997,20/02/2013 07:59,0.243,0
8145997,20/02/2013 08:29,0.206,0
8145997,20/02/2013 08:59,0.233,0
8145997,20/02/2013 09:29,0.197,0
8145997,20/02/2013 09:59,0.22,0
8145997,20/02/2013 10:29,0.267,0
8145997,20/02/2013 10:59,0.199,0
8145997,20/02/2013 11:29,0.153,0
8145997,20/02/2013 11:59,0.269,0
8145997,20/02/2013 12:29,0.299,0
8145997,20/02/2013 12:59,0.222,0
8145997,20/02/2013 13:29,0.212,0
8145997,20/02/2013 13:59,0.28,0
8145997,20/02/2013 14:29,0.38,0
8145997,20/02/2013 14:59,0.241,0
8145997,20/02/2013 15:29,0.545,0
8145997,20/02/2013 15:59,0.227,0
8145997,20/02/2013 16:29,0.195,0
8145997,20/02/2013 16:59,0.268,0
8145997,20/02/2013 17:29,0.242,0
8145997,20/02/2013 17:59,0.175,0
8145997,20/02/2013 18:29,0.503,0
8145997,20/02/2013 18:59,0.649,0
8145997,20/02/2013 19:29,0.417,0
8145997,20/02/2013 19:59,0.358,0
8145997,20/02/2013 20:29,0.341,0
8145997,20/02/2013 20:59,0.413,0
8145997,20/02/2013 21:29,0.418,0
8145997,20/02/2013 21:59,0.28,0
8145997,20/02/2013 22:29,0.325,0
8145997,20/02/2013 22:59,0.329,2.455
8145997,20/02/2013 23:29,0.39,2.019
8145997,20/02/2013 23:59,0.276,0
8145997,21/02/2013 00:29,0.296,0.277
8145997,21/02/2013 00:59,0.393,0.748
8145997,21/02/2013 01:29,0.321,0
8145997,21/02/2013 01:59,0.234,0
8145997,21/02/2013 02:29,0.158,0
8145997,21/02/2013 02:59,0.182,0
8145997,21/02/2013 03:29,0.224,0
8145997,21/02/2013 03:59,0.18,0
8145997,21/02/2013 04:29,0.365,0.09
8145997,21/02/2013 04:59,0.214,0.768
8145997,21/02/2013 05:29,0.308,0
8145997,21/02/2013 05:59,0.21,0.847
8145997,21/02/2013 06:29,0.161,0
8145997,21/02/2013 06:59,0.489,0
8145997,21/02/2013 07:29,0.172,0
8145997,21/02/2013 07:59,0.239,0
8145997,21/02/2013 08:29,0.159,0
8145997,21/02/2013 08:59,0.171,0
8145997,21/02/2013 09:29,0.225,0
8145997,21/02/2013 09:59,0.746,0
8145997,21/02/2013 10:29,0.682,0
8145997,21/02/2013 10:59,0.217,0
8145997,21/02/2013 11:29,0.194,0
8145997,21/02/2013 11:59,0.394,0
8145997,21/02/2013 12:29,0.356,0
8145997,21/02/2013 12:59,0.389,0
8145997,21/02/2013 13:29,0.373,0
8145997,21/02/2013 13:59,0.395,0
8145997,21/02/2013 14:29,0.514,0
8145997,21/02/2013 14:59,0.489,0
8145997,21/02/2013 15:29,0.496,0
8145997,21/02/2013 15:59,0.66,0
8145997,21/02/2013 16:29,0.562,0
8145997,21/02/2013 16:59,0.351,0
8145997,21/02/2013 17:29,0.416,0
8145997,21/02/2013 17:59,0.623,0
8145997,21/02/2013 18:29,1.044,0
8145997,21/02/2013 18:59,1.007,0
8145997,21/02/2013 19:29,0.722,0
8145997,21/02/2013 19:59,0.595,0
8145997,21/02/2013 20:29,0.443,0
8145997,21/02/2013 20:59,0.368,0
8145997,21/02/2013 21:29,0.394,0
8145997,21/02/2013 21:59,0.35,0
8145997,21/02/2013 22:29,0.431,1.562
8145997,21/02/2013 22:59,0.319,2.44
8145997,21/02/2013 23:29,0.32,0.45
8145997,21/02/2013 23:59,0.268,0
8145997,22/02/2013 00:29,0.224,0.996
8145997,22/02/2013 00:59,0.159,0
8145997,22/02/2013 01:29,0.134,0
8145997,22/02/2013 01:59,0.185,0
8145997,22/02/2013 02:29,0.181,0
8145997,22/02/2013 02:59,0.164,0
8145997,22/02/2013 03:29,0.139,0
8145997,22/02/2013 03:59,0.196,0
8145997,22/02/2013 04:29,0.277,0.261
8145997,22/02/2013 04:59,0.233,0.64
8145997,22/02/2013 05:29,0.193,0
8145997,22/02/2013 05:59,0.169,0
8145997,22/02/2013 06:29,0.183,0
8145997,22/02/2013 06:59,0.154,0
8145997,22/02/2013 07:29,0.154,0
8145997,22/02/2013 07:59,0.299,0
8145997,22/02/2013 08:29,0.269,0
8145997,22/02/2013 08:59,0.17,0
8145997,22/02/2013 09:29,0.136,0
8145997,22/02/2013 09:59,0.213,0
8145997,22/02/2013 10:29,0.245,0
8145997,22/02/2013 10:59,0.341,0
8145997,22/02/2013 11:29,0.397,0
8145997,22/02/2013 11:59,0.306,0
8145997,22/02/2013 12:29,0.274,0
8145997,22/02/2013 12:59,0.363,0
8145997,22/02/2013 13:29,0.353,0
8145997,22/02/2013 13:59,0.35,0
8145997,22/02/2013 14:29,0.331,0
8145997,22/02/2013 14:59,0.349,0
8145997,22/02/2013 15:29,0.32,0
8145997,22/02/2013 15:59,0.378,0
8145997,22/02/2013 16:29,0.358,0
8145997,22/02/2013 16:59,0.388,0
8145997,22/02/2013 17:29,0.354,0
8145997,22/02/2013 17:59,0.541,0
8145997,22/02/2013 18:29,0.422,0
8145997,22/02/2013 18:59,0.451,0
8145997,22/02/2013 19:29,0.441,0
8145997,22/02/2013 19:59,0.342,0
8145997,22/02/2013 20:29,0.453,0
8145997,22/02/2013 20:59,0.412,0
8145997,22/02/2013 21:29,0.383,0
8145997,22/02/2013 21:59,0.338,0
8145997,22/02/2013 22:29,0.313,0.485
8145997,22/02/2013 22:59,0.374,2.458
8145997,22/02/2013 23:29,0.307,2.364
8145997,22/02/2013 23:59,0.374,0
8145997,23/02/2013 00:29,0.344,0.159
8145997,23/02/2013 00:59,0.364,0.877
8145997,23/02/2013 01:29,0.312,0
8145997,23/02/2013 01:59,0.378,0
8145997,23/02/2013 02:29,0.166,0
8145997,23/02/2013 02:59,0.171,0
8145997,23/02/2013 03:29,0.142,0
8145997,23/02/2013 03:59,0.169,0
8145997,23/02/2013 04:29,0.12,0
8145997,23/02/2013 04:59,0.204,0
8145997,23/02/2013 05:29,0.116,0
8145997,23/02/2013 05:59,0.161,0.85
8145997,23/02/2013 06:29,0.158,0
8145997,23/02/2013 06:59,0.372,0
8145997,23/02/2013 07:29,0.287,0
8145997,23/02/2013 07:59,0.199,1.169
8145997,23/02/2013 08:29,0.21,0
8145997,23/02/2013 08:59,0.169,0.818
8145997,23/02/2013 09:29,0.185,0
8145997,23/02/2013 09:59,0.178,1.013
8145997,23/02/2013 10:29,0.251,0
8145997,23/02/2013 10:59,0.262,0
8145997,23/02/2013 11:29,0.326,0
8145997,23/02/2013 11:59,0.363,0.758
8145997,23/02/2013 12:29,0.376,0
8145997,23/02/2013 12:59,0.347,0
8145997,23/02/2013 13:29,0.339,0.754
8145997,23/02/2013 13:59,0.423,0
8145997,23/02/2013 14:29,0.504,0
8145997,23/02/2013 14:59,0.353,0
8145997,23/02/2013 15:29,0.426,0
8145997,23/02/2013 15:59,0.373,0
8145997,23/02/2013 16:29,0.338,0
8145997,23/02/2013 16:59,0.287,0
8145997,23/02/2013 17:29,0.432,0
8145997,23/02/2013 17:59,0.34,0
8145997,23/02/2013 18:29,0.522,0
8145997,23/02/2013 18:59,0.442,0
8145997,23/02/2013 19:29,0.432,0
8145997,23/02/2013 19:59,0.491,0
8145997,23/02/2013 20:29,0.413,0
8145997,23/02/2013 20:59,0.385,0
8145997,23/02/2013 21:29,0.399,0
8145997,23/02/2013 21:59,0.384,0
8145997,23/02/2013 22:29,0.412,0
8145997,23/02/2013 22:59,0.429,1.479
8145997,23/02/2013 23:29,0.456,0.995
8145997,23/02/2013 23:59,0.356,0
8145997,24/02/2013 00:29,0.309,0
8145997,24/02/2013 00:59,0.338,0
8145997,24/02/2013 01:29,0.388,0
8145997,24/02/2013 01:59,0.392,0.807
8145997,24/02/2013 02:29,0.277,0
8145997,24/02/2013 02:59,0.2,0
8145997,24/02/2013 03:29,0.153,0
8145997,24/02/2013 03:59,0.123,0
8145997,24/02/2013 04:29,0.126,0
8145997,24/02/2013 04:59,0.196,0
8145997,24/02/2013 05:29,0.207,0
8145997,24/02/2013 05:59,0.227,0
8145997,24/02/2013 06:29,0.242,0
8145997,24/02/2013 06:59,0.182,0
8145997,24/02/2013 07:29,0.171,0.866
8145997,24/02/2013 07:59,0.533,0
8145997,24/02/2013 08:29,0.492,0
8145997,24/02/2013 08:59,1.148,0
8145997,24/02/2013 09:29,1.097,0.833
8145997,24/02/2013 09:59,0.715,0.883
8145997,24/02/2013 10:29,0.313,0
8145997,24/02/2013 10:59,0.282,0
8145997,24/02/2013 11:29,0.454,0
8145997,24/02/2013 11:59,0.234,0
8145997,24/02/2013 12:29,0.248,0
8145997,24/02/2013 12:59,0.195,0.803
8145997,24/02/2013 13:29,0.337,0
8145997,24/02/2013 13:59,0.34,0
8145997,24/02/2013 14:29,0.252,0
8145997,24/02/2013 14:59,0.293,0
8145997,24/02/2013 15:29,0.289,0
8145997,24/02/2013 15:59,0.201,0
8145997,24/02/2013 16:29,0.206,0
8145997,24/02/2013 16:59,0.272,0
8145997,24/02/2013 17:29,0.214,0
8145997,24/02/2013 17:59,0.291,0
8145997,24/02/2013 18:29,0.745,0
8145997,24/02/2013 18:59,0.448,0
8145997,24/02/2013 19:29,0.544,0
8145997,24/02/2013 19:59,0.485,0
8145997,24/02/2013 20:29,0.516,0
8145997,24/02/2013 20:59,0.505,0
8145997,24/02/2013 21:29,0.481,0
8145997,24/02/2013 21:59,0.491,0
8145997,24/02/2013 22:29,0.399,0
8145997,24/02/2013 22:59,0.398,1.904
8145997,24/02/2013 23:29,0.441,0.041
8145997,24/02/2013 23:59,0.401,0
8145997,25/02/2013 00:29,0.344,0
8145997,25/02/2013 00:59,0.428,0
8145997,25/02/2013 01:29,0.354,0
8145997,25/02/2013 01:59,0.336,0
8145997,25/02/2013 02:29,0.378,0.009
8145997,25/02/2013 02:59,0.344,0.79
8145997,25/02/2013 03:29,0.294,0
8145997,25/02/2013 03:59,0.21,0
8145997,25/02/2013 04:29,0.269,0
8145997,25/02/2013 04:59,0.244,0
8145997,25/02/2013 05:29,0.302,0.772
8145997,25/02/2013 05:59,0.193,0
8145997,25/02/2013 06:29,0.161,0
8145997,25/02/2013 06:59,0.161,0
8145997,25/02/2013 07:29,0.246,0
8145997,25/02/2013 07:59,0.211,0
8145997,25/02/2013 08:29,0.221,0
8145997,25/02/2013 08:59,0.115,0
8145997,25/02/2013 09:29,0.233,0
8145997,25/02/2013 09:59,0.204,0
8145997,25/02/2013 10:29,0.177,0
8145997,25/02/2013 10:59,0.199,0
8145997,25/02/2013 11:29,0.261,0
8145997,25/02/2013 11:59,0.589,0
8145997,25/02/2013 12:29,0.305,0
8145997,25/02/2013 12:59,0.292,0
8145997,25/02/2013 13:29,0.221,0
8145997,25/02/2013 13:59,0.202,0
8145997,25/02/2013 14:29,0.253,0
8145997,25/02/2013 14:59,0.253,0
8145997,25/02/2013 15:29,0.198,0
8145997,25/02/2013 15:59,0.258,0
8145997,25/02/2013 16:29,0.266,0
8145997,25/02/2013 16:59,0.241,0
8145997,25/02/2013 17:29,0.449,0
8145997,25/02/2013 17:59,0.42,0
8145997,25/02/2013 18:29,0.346,0
8145997,25/02/2013 18:59,0.398,0
8145997,25/02/2013 19:29,0.657,0
8145997,25/02/2013 19:59,0.641,0
8145997,25/02/2013 20:29,0.518,0
8145997,25/02/2013 20:59,0.586,0
8145997,25/02/2013 21:29,0.427,0
8145997,25/02/2013 21:59,0.372,0
8145997,25/02/2013 22:29,0.361,0
8145997,25/02/2013 22:59,0.295,0.572
8145997,25/02/2013 23:29,0.338,2.403
8145997,25/02/2013 23:59,0.375,1.409
8145997,26/02/2013 00:29,0.404,0
8145997,26/02/2013 00:59,0.314,0
8145997,26/02/2013 01:29,0.32,1.008
8145997,26/02/2013 01:59,0.342,0
8145997,26/02/2013 02:29,0.353,0
8145997,26/02/2013 02:59,0.151,0
8145997,26/02/2013 03:29,0.131,0
8145997,26/02/2013 03:59,0.21,0
8145997,26/02/2013 04:29,0.329,0
8145997,26/02/2013 04:59,0.228,0
8145997,26/02/2013 05:29,0.435,1.079
8145997,26/02/2013 05:59,0.189,0
8145997,26/02/2013 06:29,0.221,0
8145997,26/02/2013 06:59,0.16,0
8145997,26/02/2013 07:29,0.164,0
8145997,26/02/2013 07:59,0.254,0
8145997,26/02/2013 08:29,0.236,0
8145997,26/02/2013 08:59,0.153,0
8145997,26/02/2013 09:29,0.14,0
8145997,26/02/2013 09:59,0.222,0
8145997,26/02/2013 10:29,0.27,0
8145997,26/02/2013 10:59,0.241,0
8145997,26/02/2013 11:29,0.246,0
8145997,26/02/2013 11:59,0.239,0
8145997,26/02/2013 12:29,0.299,0
8145997,26/02/2013 12:59,0.219,0
8145997,26/02/2013 13:29,0.241,0
8145997,26/02/2013 13:59,0.197,0
8145997,26/02/2013 14:29,0.224,0
8145997,26/02/2013 14:59,0.206,0
8145997,26/02/2013 15:29,0.2,0
8145997,26/02/2013 15:59,0.225,0
8145997,26/02/2013 16:29,0.168,0
8145997,26/02/2013 16:59,0.293,0
8145997,26/02/2013 17:29,0.354,0
8145997,26/02/2013 17:59,0.431,0
8145997,26/02/2013 18:29,1.369,0
8145997,26/02/2013 18:59,1.048,0
8145997,26/02/2013 19:29,0.632,0
8145997,26/02/2013 19:59,0.651,0
8145997,26/02/2013 20:29,0.561,0
8145997,26/02/2013 20:59,0.616,0
8145997,26/02/2013 21:29,0.55,0
8145997,26/02/2013 21:59,0.363,0
8145997,26/02/2013 22:29,0.4,1.849
8145997,26/02/2013 22:59,0.465,2.1
8145997,26/02/2013 23:29,0.406,1.168
8145997,26/02/2013 23:59,0.327,0
8145997,27/02/2013 00:29,0.386,0
8145997,27/02/2013 00:59,0.31,0
8145997,27/02/2013 01:29,0.366,0
8145997,27/02/2013 01:59,0.279,0
8145997,27/02/2013 02:29,0.312,0.847
8145997,27/02/2013 02:59,0.158,0
8145997,27/02/2013 03:29,0.16,0
8145997,27/02/2013 03:59,0.154,0
8145997,27/02/2013 04:29,0.344,0
8145997,27/02/2013 04:59,0.234,0.801
8145997,27/02/2013 05:29,0.184,0
8145997,27/02/2013 05:59,0.189,0
8145997,27/02/2013 06:29,0.163,0
8145997,27/02/2013 06:59,0.173,0.354
8145997,27/02/2013 07:29,0.225,0
8145997,27/02/2013 07:59,0.138,0
8145997,27/02/2013 08:29,0.191,0
8145997,27/02/2013 08:59,0.226,0
8145997,27/02/2013 09:29,0.213,0
